2023-10-23 19:35:05,855 INFO t.TestBase [TestBase.java:39] ================================================
2023-10-23 19:35:05,856 INFO t.TestBase [TestBase.java:33] Started test --->addNewContactPositive
2023-10-23 19:35:05,856 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //*[.='Sign Out']
2023-10-23 19:35:05,865 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //*[.='Sign Out']is found
2023-10-23 19:35:05,865 INFO m.NGListener [NGListener.java:16] Start of the test ---> addNewContactPositive
2023-10-23 19:35:05,865 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //a[.='ADD']
2023-10-23 19:35:05,875 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //a[.='ADD']is found
2023-10-23 19:35:05,910 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='Name']
2023-10-23 19:35:05,922 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='Name']is found
2023-10-23 19:35:06,014 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='Last Name']
2023-10-23 19:35:06,023 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='Last Name']is found
2023-10-23 19:35:06,095 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='Phone']
2023-10-23 19:35:06,105 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='Phone']is found
2023-10-23 19:35:06,200 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='email']
2023-10-23 19:35:06,211 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='email']is found
2023-10-23 19:35:06,304 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='Address']
2023-10-23 19:35:06,313 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='Address']is found
2023-10-23 19:35:06,394 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='description']
2023-10-23 19:35:06,405 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='description']is found
2023-10-23 19:35:06,480 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //button[.='Save']
2023-10-23 19:35:06,491 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //button[.='Save']is found
2023-10-23 19:35:06,516 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //div[@class='contact-item_card__2SOIM'][last()]//h3
2023-10-23 19:35:07,408 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //div[@class='contact-item_card__2SOIM'][last()]//h3is found
2023-10-23 19:35:07,416 INFO m.NGListener [NGListener.java:22] Success test ---> addNewContactPositive
2023-10-23 19:35:07,417 INFO t.TestBase [TestBase.java:38] Finished test --->addNewContactPositive
2023-10-23 19:35:07,417 INFO t.TestBase [TestBase.java:39] ================================================
2023-10-23 19:35:07,418 INFO t.TestBase [TestBase.java:33] Started test --->addNewContactPositive
2023-10-23 19:35:07,418 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //*[.='Sign Out']
2023-10-23 19:35:07,427 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //*[.='Sign Out']is found
2023-10-23 19:35:07,428 INFO m.NGListener [NGListener.java:16] Start of the test ---> addNewContactPositive
2023-10-23 19:35:07,428 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //a[.='ADD']
2023-10-23 19:35:07,436 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //a[.='ADD']is found
2023-10-23 19:35:07,467 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='Name']
2023-10-23 19:35:07,481 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='Name']is found
2023-10-23 19:35:07,563 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='Last Name']
2023-10-23 19:35:07,575 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='Last Name']is found
2023-10-23 19:35:07,657 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='Phone']
2023-10-23 19:35:07,670 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='Phone']is found
2023-10-23 19:35:07,762 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='email']
2023-10-23 19:35:07,772 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='email']is found
2023-10-23 19:35:07,862 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='Address']
2023-10-23 19:35:07,871 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='Address']is found
2023-10-23 19:35:07,940 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.cssSelector: [placeholder='description']
2023-10-23 19:35:07,948 INFO m.WDListener [WDListener.java:27] Element with locator --->By.cssSelector: [placeholder='description']is found
2023-10-23 19:35:08,027 INFO m.WDListener [WDListener.java:21] Start searching element by locator --->By.xpath: //button[.='Save']
2023-10-23 19:35:08,040 INFO m.WDListener [WDListener.java:27] Element with locator --->By.xpath: //button[.='Save']is found
